,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
49,SZ002422,0.007174033995022934,0.47368421052631576,,,,,,2026-05-12,0.015151453,0.052121244,0.29069632,0.030303083,0.58139604,0.006666707,0.12790766,-0.008484923,-0.16279204,0.9850747,1.0298508,0.97850746,1.0010685,1.0175054,0.9772024,1.0045595,0.9765918,0.8947647,0.9967025,0.99412555,1.0038593,1.0103716,0.9757423,0.005756099,0.015875366,0.023766734,0.029063605,0.04837508,-0.0012945782,0.001387349,-0.0017900768,-0.0012863727,0.0018767313,0.12645619,0.07000602,0.19855115,0.15182258,0.45905063,0.005886653,-0.00036863273,0.013146409,0.00828084,-0.031105869,1.0298508,1.0345765,1.0640079,1.0860873,1.0860873,0.9731067,0.9568655,0.9568655,0.9300869,0.8570958,1.0011399,1.0020355,1.0180916,1.0296288,1.0128155,0.99060416,0.9877952,0.9895538,0.99060416,0.93810457,0.6,0.6,0.5,0.36666667,0.6666667,0.47394034,0.5550627,0.40259042,0.44815955,0.62405884,1.0,0.5,0.25,0.2,0.6,0.8,0.4,0.7,0.06666667,0.25,0.2,0.1,-0.45,0.13333334,0.35,0.5582569,0.54753137,0.66547483,0.7267301,0.7038776,0.46824533,0.52847403,0.44120002,0.6217554,0.54962707,0.6,0.6,0.5,0.46666667,0.51666665,0.4,0.4,0.5,0.53333336,0.48333332,0.2,0.2,0.0,-0.06666667,0.033333335,0.27224463,0.57261413,0.49326593,0.51981527,0.54951155,0.72775537,0.4273859,0.5067341,0.48018476,0.45048842,-0.45551074,0.14522822,-0.013468171,0.039630488,0.09902313,0.82107866,0.86579156,1.0195653,1.1234812,0.9233838,0.18393593,0.25270414,0.3414367,0.3748848,0.38518387,0.97919524,1.1982621,1.0901853,1.3035184,1.4112747,0.512047,0.5390488,0.49980584,0.515222,0.5142283,0.48795304,0.4609512,0.50019413,0.484778,0.48577172,0.024093943,0.07809759,-0.00038829603,0.030444054,0.028456585
50,SZ002142,0.004470766981412448,0.631578947368421,,,,,,2026-05-12,-0.023561796,0.02845779,-0.8279559,0.0018360224,0.06451739,0.0030599718,0.10752668,-0.022337846,-0.7849466,1.0241303,1.0260106,0.99686617,1.005867,1.0404066,1.0034307,0.943202,0.9510801,0.96200764,1.0145108,1.0247523,1.0050572,0.98675984,0.9843033,0.01192259,0.0167209,0.028449243,0.035179053,0.02999546,-0.0046886876,-0.002718415,0.003477563,0.003472049,0.00029262673,0.38663518,0.24228339,0.5229698,0.7549273,0.029027978,-0.0051334305,-0.012519357,-0.03809403,-0.037104562,0.007064245,1.0391595,1.0616881,1.0616881,1.0616881,1.0616881,0.99686617,0.9955894,0.9388013,0.93443656,0.9181882,1.0247015,1.0407115,1.0273697,1.0185515,1.0121982,1.0034561,1.0106226,0.9798221,0.95242697,0.95405334,0.2,0.1,0.35,0.56666666,0.65,0.07409709,0.06672786,0.498009,0.5152272,0.5701176,0.2,0.2,0.6,0.73333335,0.8666667,1.0,0.1,0.1,0.1,0.46666667,-0.8,0.1,0.5,0.6333333,0.4,0.29517093,0.10936036,0.62352186,0.7404464,0.531834,-0.102902606,0.1169358,0.47305638,0.44800085,0.16477695,0.2,0.5,0.55,0.56666666,0.46666667,0.8,0.5,0.45,0.43333334,0.51666665,-0.6,0.0,0.1,0.13333334,-0.05,0.24761944,0.48764873,0.6131645,0.5738963,0.5284274,0.75238055,0.5123513,0.38683552,0.4261037,0.47157255,-0.50476116,-0.024702556,0.22632895,0.14779255,0.056854874,0.9909499,1.1906079,1.0106612,0.8857795,0.92782205,0.164951,0.5169589,0.4332468,0.40277186,0.38052154,0.40241066,0.6346027,0.93958735,1.0288508,1.0998538,0.6100411,0.52051055,0.52597386,0.5333233,0.4885332,0.3899589,0.47948948,0.47402614,0.4666767,0.5114668,0.22008222,0.041021064,0.05194772,0.06664657,-0.022933614
51,SH600085,0.004059659054313155,0.6842105263157895,,,,SH600085,同仁堂,2026-05-12,0.0060932054,0.02258065,0.2698419,0.013620066,0.6031742,0.0028673788,0.12698388,-0.004659482,-0.20634843,0.9939437,1.0135375,0.9910937,1.002066,0.98931205,0.98646384,0.9843204,1.0188801,1.0744634,0.99003434,0.9845788,0.98757523,0.99157584,1.0347011,0.007235338,0.008905709,0.007828713,0.010990868,0.048119824,0.004269314,0.0023304978,-0.000260442,-0.0006997163,-0.0025830297,0.8704395,0.6277286,0.03873551,0.3141099,0.87884146,0.0014270246,0.0049339766,0.014898979,0.01857002,0.04149826,1.0135375,1.0135375,1.0135375,1.0267313,1.1574641,0.976127,0.96829253,0.96829253,0.96829253,0.96829253,0.99600667,0.9904513,0.9950847,1.0000705,1.0837302,0.9843439,0.9752767,0.9837566,0.983968,0.9878321,1.0,1.0,1.0,0.8,0.4,0.6381347,0.7007941,0.7007941,0.54257673,0.16761208,1.0,1.0,1.0,0.033333335,0.05,0.8,0.2,0.6,0.73333335,0.8666667,0.2,0.8,0.4,-0.7,-0.81666666,0.78259987,0.7760422,0.39044753,0.5733898,0.2790622,0.67229563,0.48658353,0.3574659,0.33303568,0.111009225,0.6,0.5,0.5,0.4,0.41666666,0.4,0.4,0.4,0.53333336,0.51666665,0.2,0.1,0.1,-0.13333334,-0.1,0.72750044,0.6284125,0.57857573,0.45954454,0.42377064,0.2724996,0.3715875,0.42142424,0.54045546,0.5762294,0.45500082,0.25682497,0.15715149,-0.08091091,-0.15245873,0.76938874,0.63112605,0.52922034,0.6007196,0.65344554,0.2848991,0.2854103,0.23105195,0.24547432,0.35556725,0.71091443,0.9741139,1.0375023,1.2723242,1.4621744,0.56047356,0.6385188,0.555726,0.5299314,0.5158645,0.43952647,0.36148122,0.44427398,0.4700686,0.48413554,0.12094706,0.2770376,0.11145201,0.05986281,0.031728942
52,SH601669,0.004006853431181719,0.3684210526315789,,,,SH601669,中国电建,2026-05-12,0.008474616,0.027118614,0.31250182,0.011864384,0.43749964,0.006779614,0.24999854,0.0033898465,0.12500073,0.9915966,1.0117646,0.98487395,0.9992085,0.93874997,0.99749994,0.95625,1.03,0.93874997,0.98399997,0.968125,0.96849996,0.96829164,0.977125,0.022454819,0.023937495,0.020701516,0.020744452,0.048854627,0.009625007,0.005189393,0.001265037,0.000208842,0.00018011963,0.45932817,0.43081138,0.13069837,0.007854769,0.0041458206,-0.0032499903,0.0085227555,0.01948217,0.028680136,0.017561488,1.0146896,1.0146896,1.0146896,1.0285714,1.2075,0.94120777,0.93703294,0.93703294,0.9320706,0.91375,1.00025,0.992,0.99125,0.99125,1.0,0.97525,0.94574994,0.95325,0.95225,0.94374996,0.8,0.9,0.95,0.95,0.8,0.80009234,0.8108394,0.8108394,0.7039258,0.29361707,0.4,0.7,0.85,0.033333335,0.36666667,0.2,0.3,0.65,0.23333333,0.13333334,0.2,0.4,0.2,-0.2,0.23333333,0.92531514,0.9140918,0.85492784,0.83827543,0.8794708,0.9501445,0.7888592,0.7401981,0.688152,0.51781553,0.8,0.5,0.55,0.46666667,0.5,0.2,0.5,0.45,0.53333336,0.5,0.6,0.0,0.1,-0.06666667,0.0,0.81012714,0.5070424,0.5845411,0.46531788,0.52642936,0.18987288,0.4929576,0.41545892,0.5346821,0.47357064,0.6202543,0.014084819,0.16908218,-0.06936422,0.052858725,1.036051,0.7999464,0.7444167,0.7356867,1.1492358,0.4035311,0.37254384,0.30256292,0.2744915,1.0488865,1.3804389,1.4580127,1.5830134,1.324616,2.4874175,0.6169405,0.5339692,0.54990995,0.43909454,0.51204026,0.38305947,0.4660308,0.45009005,0.56090546,0.48795977,0.23388104,0.0679384,0.09981987,-0.12181089,0.024080459
53,SH600104,0.0017425983381732437,0.5263157894736842,,,,SH600104,上汽集团,2026-05-12,-0.01033971,0.011816837,-0.8749981,0.0007385635,0.062500946,0.0007385635,0.062500946,-0.01033971,-0.8749981,1.0104477,1.011194,0.99925375,1.0042397,1.0283884,1.0366149,1.046325,1.0821309,1.0641942,1.0128658,1.0174916,1.0307046,1.043167,1.0557911,0.007859301,0.00783812,0.015963811,0.024695283,0.024353886,-0.0042548897,-0.0018006059,-0.0025743896,-0.0025646086,-0.0010032775,0.7327381,0.4837545,0.9102137,0.83582604,0.5176133,-0.0043560374,-0.00938884,-0.006247949,-0.0059801745,-0.0261945,1.0283709,1.0425678,1.060513,1.107494,1.107494,0.99925375,0.99925375,0.99925375,0.99925375,0.99925375,1.0183816,1.0225489,1.0479568,1.0631692,1.0762779,1.0096022,1.0137829,1.0173432,1.0213486,1.0326905,0.2,0.1,0.05,0.033333335,0.016666668,0.02563027,0.017229458,0.012182315,0.0068946606,0.0068946606,0.2,0.5,0.05,0.16666667,0.5833333,1.0,1.0,1.0,1.0,1.0,-0.8,-0.5,-0.95,-0.8333333,-0.41666666,0.3456461,-0.0751197,0.09984325,0.5877927,0.41397056,0.05379706,0.055329017,-0.01692338,0.1776437,0.06738759,0.2,0.3,0.3,0.33333334,0.41666666,0.8,0.7,0.65,0.6333333,0.55,-0.6,-0.4,-0.35,-0.3,-0.13333334,0.103577934,0.24167459,0.290421,0.34368584,0.44265065,0.8964221,0.7583254,0.709579,0.6563142,0.5573494,-0.7928441,-0.51665086,-0.41915798,-0.31262836,-0.11469871,1.0050666,0.94177586,0.96093124,1.0965269,1.2142781,0.13338885,0.12965176,0.13291909,0.35791308,0.38988534,0.4872328,0.55322176,0.7423577,1.4856403,1.2607056,0.50970745,0.50067043,0.48859155,0.46180257,0.4906392,0.49029255,0.49932957,0.51140845,0.5381974,0.5093608,0.019414883,0.0013408671,-0.022816889,-0.076394856,-0.018721592
54,SH600196,0.0014559936029790394,0.47368421052631576,,,,SH600196,复星医药,2026-05-12,0.0007905025,0.026087008,0.030302538,0.01185775,0.45454618,0.013438756,0.51515126,0.0023715075,0.09090761,0.9992101,1.0118483,0.98578197,0.99608296,0.9829953,1.0098617,1.0489619,1.0015725,1.040273,0.9875903,0.99228656,1.0127256,1.0247786,1.0245676,0.012682122,0.011156119,0.025694275,0.029376784,0.03044815,0.006951133,-0.0010929455,-0.0038326248,-0.002598586,-0.0006923282,0.7510473,0.08797962,0.77873176,0.60641146,0.15768924,-0.0014925597,0.012631667,0.02368437,0.012900924,-0.004143885,1.0118483,1.022502,1.0699037,1.0801651,1.0837222,0.9739139,0.9739139,0.9739139,0.9739139,0.9324466,1.0005491,1.002047,1.0415416,1.0538607,1.0530665,0.97795784,0.97985554,0.9953197,0.9991205,0.9991205,0.8,0.7,0.35,0.26666668,0.23333333,0.6876617,0.53688335,0.27175865,0.24551305,0.44655827,1.0,0.3,0.2,0.2,0.1,0.4,0.7,0.85,0.9,0.46666667,0.6,-0.4,-0.65,-0.7,-0.36666667,0.9361987,-0.06075067,-0.24641757,0.11308026,0.0018542068,0.9807701,0.5209366,0.48775607,0.5400998,0.20227574,0.4,0.2,0.2,0.26666668,0.36666667,0.6,0.8,0.8,0.73333335,0.6333333,-0.2,-0.6,-0.6,-0.46666667,-0.26666668,0.7420344,0.4204643,0.32085034,0.49674717,0.46659887,0.25796562,0.5795357,0.6791497,0.50325286,0.53340113,0.48406878,-0.1590714,-0.35829934,-0.0065056845,-0.06680228,0.8646352,0.75865006,0.6587669,0.69224805,0.57945406,0.2699635,0.26880836,0.24140939,0.23390855,0.22367126,1.5405623,1.5457441,1.3771194,1.2676679,1.2455376,0.546566,0.6355738,0.5564162,0.5219601,0.52378255,0.45343396,0.36442623,0.4435838,0.47803992,0.47621745,0.09313207,0.27114755,0.11283241,0.043920163,0.047565114
55,SH601658,0.00028876884107278223,0.5789473684210527,,,,SH601658,邮储银行,2026-05-12,-0.0019841886,0.00992065,-0.20000589,0.0059523704,0.59999806,0.001984091,0.19999607,-0.005952468,-0.60000783,1.0019882,1.0079523,0.99801195,1.0021673,1.0072993,1.0321168,0.9985402,1.010219,1.0,1.0023358,1.0128467,1.0137227,1.0133333,1.0098054,0.0026519645,0.013035573,0.014125257,0.0124979215,0.015107046,-0.00087591505,-0.0038221718,-2.1955328e-05,5.844713e-06,8.99274e-05,0.27272728,0.78808236,8.455809e-05,1.6949327e-05,0.01080749,-0.0005839434,0.0043530287,-0.0135140885,-0.013418122,-0.012458254,1.0098151,1.0392545,1.048433,1.048433,1.048433,0.9944353,0.9944353,0.9847433,0.9847433,0.9688136,1.0046716,1.0245256,1.0291972,1.0268614,1.0265694,1.0,1.0011679,1.0011679,1.0037956,0.9979563,0.3,0.15,0.175,0.15,0.26666668,0.36181855,0.124158904,0.23954755,0.23954755,0.39169344,0.2,0.2,0.4,0.6,0.8,0.8,0.9,0.1,0.4,0.46666667,-0.6,-0.7,0.3,0.2,0.33333334,0.9845506,-0.10632481,0.2776434,0.38002795,-0.078568324,0.9561504,-0.24152781,0.5146207,0.6042975,0.1001826,0.2,0.2,0.35,0.36666667,0.43333334,0.8,0.8,0.6,0.6,0.53333336,-0.6,-0.6,-0.25,-0.23333333,-0.1,0.27272728,0.23809478,0.5050502,0.4771241,0.5,0.72727275,0.7619052,0.49494982,0.5228759,0.5,-0.45454547,-0.52381045,0.010100382,-0.045751795,0.0,1.2070777,1.2695879,1.3435726,1.3883511,1.4984744,0.22300082,0.2937095,0.40597653,0.3845878,0.4242327,0.47783473,1.0333556,1.1091279,0.94787973,1.0865678,0.17964663,0.47847176,0.50533134,0.48551545,0.47926784,0.8203534,0.52152824,0.49466866,0.5144845,0.52073216,-0.6407067,-0.043056514,0.010662647,-0.028969085,-0.041464344
56,SZ000876,-0.0003088108412698038,0.5789473684210527,,,,,,2026-05-12,-0.01260016,0.017182099,-0.7333307,0.0,0.0,0.004581938,0.2666693,-0.008018222,-0.4666614,1.012761,1.012761,0.9953596,1.000941,1.0128124,1.0070118,0.9687022,0.9571009,1.0058006,1.0113845,1.0069798,1.0105239,0.993955,1.0000818,0.007457063,0.009995914,0.015990049,0.02774536,0.02581879,-0.003493121,0.0016283463,-0.00012595314,0.0022781133,-0.000115635434,0.54856944,0.24325395,0.002171633,0.5224823,0.0061180065,-0.0043982347,-0.014307385,-0.009327393,-0.02698766,0.0033294614,1.0267082,1.0313228,1.0440973,1.0440973,1.0487247,0.9953596,0.9802786,0.9687276,0.9362312,0.9362063,1.0144314,1.0128124,1.0211372,1.0171851,1.0209078,1.0092809,0.9990821,0.9990821,0.96592295,0.9719658,0.2,0.3,0.25,0.5,0.35833332,0.14802547,0.3863596,0.41492,0.59118485,0.56696296,0.4,0.4,0.25,0.5,0.38333333,1.0,0.3,0.05,0.06666667,0.48333332,-0.6,0.1,0.2,0.43333334,-0.1,0.6982901,0.7772971,0.70649135,0.7723709,0.567764,0.8699822,0.8465006,0.74577034,0.725206,0.47850326,0.2,0.4,0.4,0.46666667,0.46666667,0.4,0.4,0.4,0.4,0.45,-0.2,0.0,0.0,0.06666667,0.016666668,0.27912152,0.45283023,0.5904903,0.57934463,0.4941734,0.7208785,0.5471698,0.40950972,0.4206554,0.5058266,-0.44175696,-0.09433957,0.18098056,0.15868922,-0.011653157,1.2062248,1.1576035,1.3396237,1.1586684,1.1486737,0.3772288,0.3623528,0.5989095,0.56238186,0.48907197,0.9786208,0.92835724,2.0983875,2.0261824,1.8125486,0.48260677,0.48144045,0.51478064,0.5110046,0.4937476,0.51739323,0.5185596,0.48521936,0.48899537,0.5062524,-0.034786478,-0.03711912,0.029561277,0.022009244,-0.012504824
57,SH601825,-0.000497683085475943,0.5789473684210527,,,,SH601825,沪农商行,2026-05-12,0.0,0.012775834,0.0,0.009291557,0.7272759,0.0034842778,0.2727241,-0.0058072787,-0.45455182,1.0,1.0092915,0.99651575,1.0015665,1.0429071,1.0323993,1.0499125,1.030648,0.9570928,1.0106831,1.0288091,1.045359,1.0479276,1.0229422,0.010802943,0.021259425,0.02400038,0.020870505,0.032923467,-0.0050788135,-0.006596617,-0.0036869785,-0.0013714398,0.0012772084,0.5525612,0.88257366,0.8259866,0.33464882,0.45899957,-0.00052538374,0.00087566866,-0.010332735,-0.028041739,-0.060619857,1.0474386,1.0731965,1.086861,1.086861,1.086861,0.9879009,0.9879009,0.9879009,0.9879009,0.9554212,1.0183887,1.0444833,1.0647986,1.062697,1.0583187,0.9996497,1.0126095,1.0210158,1.0330998,0.9884413,0.4,0.2,0.1,0.06666667,0.33333334,0.20321698,0.14184883,0.12226226,0.12226226,0.33915737,0.6,0.1,0.25,0.5,0.75,0.2,0.6,0.8,0.8666667,0.016666668,0.4,-0.5,-0.55,-0.36666667,0.73333335,0.25088227,-0.3080394,-0.66871834,-0.569307,-0.06225178,-0.8858922,-0.6528316,-0.36076486,-0.14742354,-0.1527399,0.6,0.6,0.5,0.53333336,0.55,0.4,0.4,0.45,0.43333334,0.43333334,0.2,0.2,0.05,0.1,0.11666667,0.13432927,0.37583947,0.38461545,0.45231605,0.53597647,0.86567074,0.6241605,0.6153845,0.54768395,0.46402353,-0.7313415,-0.24832104,-0.23076907,-0.095367886,0.071952954,1.3162223,1.145501,0.91747034,0.8656042,0.8024,0.4192756,0.37342522,0.40846467,0.3577904,0.30360362,1.2493883,1.043965,1.2198224,1.1426979,1.124094,0.54268146,0.42998996,0.54221576,0.5239708,0.49573803,0.4573185,0.57001,0.4577842,0.47602922,0.504262,0.08536297,-0.14002006,0.08443158,0.04794156,-0.0085239615
58,SH601018,-0.0022910811609559625,0.631578947368421,,,,SH601018,宁波港,2026-05-12,0.0,0.015999999,0.0,0.010666667,0.6666667,0.0053333333,0.33333334,-0.0053333333,-0.33333334,1.0,1.0106666,0.9946667,1.0041181,0.9866667,1.0209525,1.0457143,1.104762,1.0609524,0.9977143,1.0047619,1.0177143,1.0384127,1.0747937,0.004129427,0.01292652,0.017004173,0.035047483,0.046931423,0.0020952339,-0.0027359328,-0.0025721455,-0.0037802847,-0.0022466558,0.64361393,0.41063794,0.80084425,0.90164804,0.6989489,-0.0019047699,0.007549773,0.0067210724,0.01640141,-0.008517326,1.0106666,1.0346667,1.0533333,1.123451,1.16,0.98171026,0.98171026,0.98171026,0.98171026,0.98171026,1.000381,1.0148572,1.0304762,1.0681905,1.1139048,0.99390477,0.99390477,1.0,1.0095239,1.0247619,0.7,0.45,0.225,0.15,0.075,0.63163054,0.34537357,0.2553613,0.1290368,0.1025845,1.0,0.2,0.05,0.13333334,0.3,0.2,0.6,0.8,0.8666667,0.93333334,0.8,-0.4,-0.75,-0.73333335,-0.6333333,0.14620085,-0.70216495,-0.80163205,-0.3665591,0.264998,0.43661028,-0.4206353,-0.13522746,-0.034548152,-0.109005295,0.6,0.4,0.3,0.3,0.41666666,0.2,0.4,0.45,0.5,0.41666666,0.4,0.0,-0.15,-0.2,0.0,0.8888868,0.36585334,0.3285711,0.2868213,0.45151514,0.11111321,0.6341467,0.67142886,0.7131787,0.54848486,0.77777356,-0.26829335,-0.34285778,-0.4263574,-0.09696971,0.9702959,0.9082445,0.7110722,0.6863236,0.8298088,0.111431986,0.21118669,0.25261772,0.21107244,0.32478264,0.99236935,1.1748285,1.3534425,1.0785141,1.3258201,0.37619835,0.61859626,0.5741612,0.5357496,0.47750083,0.62380165,0.38140374,0.42583886,0.46425036,0.5224992,-0.24760328,0.2371925,0.1483223,0.07149927,-0.044998355
59,SH600050,-0.0025950503132558004,0.42105263157894735,,,,SH600050,中国联通,2026-05-12,-0.008547051,0.02350435,-0.36363697,0.010683774,0.45454454,0.0042735254,0.18181849,-0.0149572985,-0.636363,1.0086207,1.0193967,0.99568963,1.008415,0.97426903,0.9707603,0.97426903,0.9812865,1.037427,0.98385966,0.97883046,0.98280704,0.9773489,1.0141131,0.024188196,0.017211052,0.014588943,0.0149858855,0.044265598,0.013099411,0.0033528272,-0.00025678187,0.00069342833,-0.0018419018,0.73322386,0.3478716,0.010842991,0.1659358,0.52808046,-0.010058497,0.006081843,0.019632386,0.012596337,0.040223025,1.0240114,1.0240114,1.0240114,1.0240114,1.1043519,0.9569091,0.9569091,0.9569091,0.9441586,0.9441586,1.0035088,0.98315793,0.9934503,0.98760235,1.0612866,0.9665497,0.96842104,0.9707603,0.9656141,0.97029245,0.8,0.9,0.875,0.9166667,0.5083333,0.6421677,0.6421677,0.6421677,0.6993049,0.34858757,0.8,0.9,0.95,0.96666664,0.36666667,0.2,0.6,0.8,0.1,0.55,0.6,0.3,0.15,0.8666667,-0.18333334,0.77961063,0.7129334,0.2984923,0.39864853,0.2827221,0.6208129,0.6338416,0.24706282,0.32192135,0.054155815,0.6,0.6,0.55,0.5,0.48333332,0.4,0.4,0.35,0.4,0.41666666,0.2,0.2,0.2,0.1,0.06666667,0.6410253,0.6344083,0.5654761,0.5336135,0.46747962,0.3589747,0.3655917,0.43452388,0.4663865,0.53252035,0.2820506,0.26881662,0.13095227,0.06722699,-0.06504076,1.0475287,0.76126033,0.6716641,0.60608387,0.674641,0.5350369,0.46911344,0.3851595,0.33151653,0.32934415,1.3320739,1.9010755,1.9340612,1.995329,2.0609093,0.5808125,0.5571202,0.5519043,0.5292459,0.50251853,0.4191875,0.44287983,0.44809568,0.47075406,0.49748147,0.16162503,0.114240356,0.10380865,0.058491886,0.0050370516
60,SH600926,-0.0053577644778314065,0.42105263157894735,,,,SH600926,杭州银行,2026-05-12,-0.0095408205,0.019081753,-0.49999705,0.006559405,0.34375277,0.0029815275,0.15625018,-0.013118698,-0.68749964,1.0096327,1.0162553,0.9969897,1.0034226,1.0474771,1.0373853,1.0311927,1.0036696,0.9536697,1.0156422,1.0277753,1.0322707,1.025497,1.011185,0.012898589,0.017170208,0.013907589,0.015929949,0.022654802,-0.0077064172,-0.0039185467,-0.0010353889,0.00071164616,0.000946555,0.89240235,0.47743082,0.19398643,0.15466823,0.5324404,-0.00022934897,-0.010141772,-0.022434458,-0.035815824,-0.039108396,1.0475047,1.058915,1.058915,1.058915,1.058915,0.9969897,0.9969897,0.9969897,0.99346286,0.953124,1.0229357,1.0474771,1.0465596,1.040367,1.0333028,1.0086238,1.0122477,1.0223395,1.0105505,0.9895872,0.2,0.1,0.05,0.06666667,0.38333333,0.059591286,0.048610996,0.048610996,0.09987692,0.44310033,0.2,0.5,0.75,0.8333333,0.9166667,1.0,1.0,1.0,0.1,0.016666668,-0.8,-0.5,-0.25,0.73333335,0.9,-0.005853236,-0.31245545,-0.20399138,0.1495893,-0.16519783,0.49386477,0.23769774,0.0041235,0.11824394,0.058161628,0.2,0.2,0.4,0.53333336,0.53333336,0.8,0.7,0.5,0.4,0.43333334,-0.6,-0.5,-0.1,0.13333334,0.1,0.035873942,0.29048833,0.3982034,0.4908468,0.54755175,0.96412605,0.7095117,0.6017966,0.5091532,0.45244822,-0.9282521,-0.41902333,-0.20359321,-0.018306393,0.095103554,0.8883346,0.83980596,0.7607452,0.7414539,0.85617834,0.14111991,0.115620084,0.21902223,0.23593834,0.2995095,0.5633122,0.8785522,0.97319305,1.0064836,1.1824312,0.64494264,0.39202884,0.45975873,0.5248338,0.48395917,0.35505733,0.6079712,0.54024124,0.47516617,0.51604086,0.2898853,-0.21594232,-0.08048253,0.04966763,-0.032081667
61,SH601009,-0.005747073562483183,0.3157894736842105,,,,SH601009,南京银行,2026-05-12,-0.010591331,0.018534772,-0.5714303,0.0026477766,0.14285454,0.0052956655,0.28571516,-0.007943442,-0.4285697,1.0107048,1.0133809,0.9946476,1.0013535,1.0481517,1.0517977,0.98302734,0.9964797,0.9438018,1.0119689,1.0282876,1.0151308,1.0104433,1.0063406,0.0087778475,0.018348167,0.02593873,0.02275342,0.019594893,-0.0052803555,-0.005476946,0.0023217164,0.0012328965,0.00038547584,0.9046701,0.81677616,0.280407,0.227542,0.11803433,-0.0014080828,-0.0036413625,-0.03718701,-0.028320333,-0.017712113,1.0464414,1.0642025,1.0660715,1.0660715,1.0660715,0.9946476,0.9946476,0.96431243,0.96431243,0.9420289,1.0169977,1.0465678,1.0428715,1.0306764,1.0210459,1.007845,1.0105104,0.9910736,0.99177766,0.99177766,0.2,0.1,0.35,0.4,0.41666666,0.10333965,0.07695146,0.35070652,0.35070652,0.4673483,0.2,0.2,0.5,0.6666667,0.8333333,1.0,1.0,0.1,0.4,0.016666668,-0.8,-0.8,0.4,0.26666668,0.81666666,0.21034195,-0.47018772,0.38581383,0.36321548,0.056126896,-0.1824507,-0.24670523,0.44092822,0.4486045,0.15311877,0.2,0.4,0.45,0.43333334,0.48333332,0.8,0.6,0.5,0.53333336,0.5,-0.6,-0.2,-0.05,-0.1,-0.016666668,0.01763266,0.13732365,0.5473023,0.50709236,0.551344,0.98236734,0.8626764,0.45269772,0.49290764,0.44865602,-0.9647347,-0.7253527,0.094604574,0.014184722,0.10268794,0.9342007,0.83694416,0.822314,0.8202824,0.90165013,0.19946396,0.17642827,0.24862339,0.24050806,0.30644602,1.0045955,1.1561524,1.1530488,1.1055545,1.4201188,0.61665684,0.40030646,0.5295788,0.5107299,0.49542084,0.38334313,0.59969354,0.47042117,0.4892701,0.5045792,0.23331372,-0.19938707,0.05915766,0.021459805,-0.009158331
